Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Daily;Mortalities;2020-03-17;;Mecca;Al Lith;0
Daily;Mortalities;2020-03-17;;Asir;Al Madda;0
Daily;Mortalities;2020-03-17;;Mecca;Khulais;0
Daily;Mortalities;2020-03-18;;Asir;Sabt Al Alayah;0
Daily;Mortalities;2020-03-18;;Mecca;Rabigh;0
Daily;Mortalities;2020-03-18;;Riyadh;Wadi Addawasir;0
Daily;Mortalities;2020-03-18;;Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-18;;Eastern Region;Hufof;0
Daily;Mortalities;2020-03-18;;Mecca;Adham;0
Daily;Mortalities;2020-03-18;;Mecca;Turbah;0
Daily;Mortalities;2020-03-18;;Najran;Sharorah;0
Daily;Mortalities;2020-03-18;;Riyadh;Al Quwaiiyah;0
Daily;Mortalities;2020-03-18;;Riyadh;Muzahmiya;0
Daily;Mortalities;2020-03-18;;Eastern Region;Qatif;0
Daily;Mortalities;2020-03-18;;Mecca;Mecca;0
Daily;Mortalities;2020-03-18;;Eastern Region;Dammam;0
Daily;Mortalities;2020-03-18;;Qassim;Al Hanakia;0
Daily;Mortalities;2020-03-18;;Mecca;Taif;0
Daily;Mortalities;2020-03-18;;Jazan;Sabya;0
Daily;Mortalities;2020-03-18;;Tabuk;Tabuk;0
Daily;Mortalities;2020-03-18;;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-03-18;;Jazan;Al Tuwal;0
Daily;Mortalities;2020-03-18;;Jazan;Jazan;0
Daily;Mortalities;2020-03-18;;Al Bahah;Al Mandaq;0
Daily;Mortalities;2020-03-18;;Mecca;Al Muzaylif;0
Daily;Mortalities;2020-03-18;;Asir;Ahad Rafidah;0
Daily;Mortalities;2020-03-18;;Northern Borders;Rafha;0
Daily;Mortalities;2020-03-18;;Eastern Region;Ras Tanura;0
Daily;Mortalities;2020-03-18;;Asir;Al Madda;0
Daily;Mortalities;2020-03-18;;Mecca;Al Muwayh;0
Daily;Mortalities;2020-03-19;;Asir;Sabt Al Alayah;0
Daily;Mortalities;2020-03-19;;Riyadh;Wadi Addawasir;0
Daily;Mortalities;2020-03-19;;Eastern Region;Hufof;0
Daily;Mortalities;2020-03-19;;Qassim;Uqlat as Suqur;0
Daily;Mortalities;2020-03-19;;Qassim;Ar Rass;0
Daily;Mortalities;2020-03-19;;Qassim;Unayzah;0
Daily;Mortalities;2020-03-19;;Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-03-19;;Riyadh;Muzahmiya;0
Daily;Mortalities;2020-03-19;;Eastern Region;Qatif;0
Daily;Mortalities;2020-03-19;;Riyadh;Sajer;0
Daily;Mortalities;2020-03-19;;Qassim;Al Bukayriyah;0
Daily;Mortalities;2020-03-19;;Eastern Region;Dammam;0
Daily;Mortalities;2020-03-19;;Jazan;Samtah;0
Daily;Mortalities;2020-03-19;;Riyadh;Howtat Sudair;0
Daily;Mortalities;2020-03-19;;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-19;;Asir;Bisha;0
Daily;Mortalities;2020-03-19;;Hail;Ha'il;0
Daily;Mortalities;2020-03-19;;Jazan;Al Tuwal;0
Daily;Mortalities;2020-03-19;;Al Bahah;Baljurashi;0
Daily;Mortalities;2020-03-19;;Mecca;Al Muzaylif;0
Daily;Mortalities;2020-03-19;;Mecca;Bani Malek;0
Daily;Mortalities;2020-03-19;;Mecca;Khulais;0
Daily;Mortalities;2020-03-20;;Asir;Sabt Al Alayah;0
Daily;Mortalities;2020-03-20;;Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-20;;Qassim;Buraydah;0
Daily;Mortalities;2020-03-20;;Riyadh;Sajer;0
Daily;Mortalities;2020-03-20;;Al Jouf;Sakakah;0
Daily;Mortalities;2020-03-20;;Mecca;Alhadda;0
Daily;Mortalities;2020-03-20;;Medina;Mahd Al Dhahab;0
Daily;Mortalities;2020-03-20;;Riyadh;Diriyah;0
Daily;Mortalities;2020-03-20;;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-20;;Eastern Region;Saihat;0
Daily;Mortalities;2020-03-20;;Mecca;Al Khurma;0
Daily;Mortalities;2020-03-20;;Jazan;Baish;0
Daily;Mortalities;2020-03-20;;Eastern Region;Khafji;0
Daily;Mortalities;2020-03-20;;Tabuk;Duba;0
Daily;Mortalities;2020-03-20;;Asir;Al Madda;0
Daily;Mortalities;2020-03-20;;Riyadh;Az Zulfi;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Medina;Yanbu;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Eastern Region;Hufof;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Mecca;Turbah;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Riyadh;Howtat Bani Tamim;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Northern Borders;Arar;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Najran;Sharorah;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Qassim;Ar Rass;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Qassim;Unayzah;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Medina;Al Ula;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Medina;Medina;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Riyadh;Al Duwadimi;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Riyadh;Howtat Sudair;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Al Bahah;Al Aqiq;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Asir;Thurayban;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Al Bahah;Al Mandaq;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Mecca;Al Lith;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Eastern Region;Khafji;0
Daily;Mortalities;2020-03-21;Domestic flights suspension;Eastern Region;Dahran;0
Daily;Mortalities;2020-03-22;;Medina;Wadi Al Fara'a;0
Daily;Mortalities;2020-03-22;;Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-22;;Qassim;Unayzah;0
Daily;Mortalities;2020-03-22;;Al Bahah;Al Makhwa;0
Daily;Mortalities;2020-03-22;;Riyadh;Al Quwaiiyah;0
Daily;Mortalities;2020-03-22;;Mecca;Mecca;0
Daily;Mortalities;2020-03-22;;Eastern Region;Dammam;0
Daily;Mortalities;2020-03-22;;Qassim;Al Mithnab;0
Daily;Mortalities;2020-03-22;;Hail;Al Shamly;0
Daily;Mortalities;2020-03-22;;Eastern Region;Al Mubarraz;0
Daily;Mortalities;2020-03-22;;Medina;Mahd Al Dhahab;0
Daily;Mortalities;2020-03-22;;Asir;Khamis Mushait;0
Daily;Mortalities;2020-03-22;;Mecca;Al Qunfudhah;0
Daily;Mortalities;2020-03-22;;Mecca;Maisan;0
Daily;Mortalities;2020-03-22;;Eastern Region;Khobar;0
Daily;Mortalities;2020-03-22;;Mecca;Taif;0
Daily;Mortalities;2020-03-22;;Tabuk;Tabuk;0
Daily;Mortalities;2020-03-22;;Eastern Region;Saihat;0
Daily;Mortalities;2020-03-22;;Qassim;Al Badayea;0
Daily;Mortalities;2020-03-22;;Mecca;Al Lith;0
Daily;Mortalities;2020-03-22;;Asir;Al Majarda;0
Daily;Mortalities;2020-03-22;;Mecca;Khulais;0
Daily;Mortalities;2020-03-22;;Jazan;Aridah;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Qassim;Uqlat as Suqur;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Al Bahah;Al Makhwa;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Riyadh;Muzahmiya;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Asir;Abha;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Al Jouf;Sakakah;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Medina;Al Ula;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Eastern Region;Nairyah;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Jazan;Samtah;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Hail;Ha'il;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Jazan;Sabya;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Al Bahah;Baljurashi;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Mecca;Al Muzaylif;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Qassim;Al Badayea;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Tabuk;Duba;0
Daily;Mortalities;2020-03-23;Curfew started for 21 days (6am -7 pm);Riyadh;Az Zulfi;0
Daily;Mortalities;2020-03-24;;Mecca;Rabigh;0
Daily;Mortalities;2020-03-24;;Eastern Region;Hufof;0
Daily;Mortalities;2020-03-24;;Northern Borders;Arar;0
Daily;Mortalities;2020-03-24;;Al Bahah;Al Makhwa;0
Daily;Mortalities;2020-03-24;;Medina;Medina;1
Daily;Mortalities;2020-03-24;;Jazan;Samtah;0
Daily;Mortalities;2020-03-24;;Mecca;Hadda;0
Daily;Mortalities;2020-03-24;;Riyadh;Diriyah;0
Daily;Mortalities;2020-03-24;;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-24;;Hail;Ha'il;0
Daily;Mortalities;2020-03-24;;Mecca;Alqarei;0
Daily;Mortalities;2020-03-24;;Eastern Region;Saihat;0
Daily;Mortalities;2020-03-24;;Al Bahah;Baljurashi;0
Daily;Mortalities;2020-03-24;;Northern Borders;Rafha;0
Daily;Mortalities;2020-03-24;;Eastern Region;Dahran;0
Daily;Mortalities;2020-03-24;;Asir;Al Majarda;0
Daily;Mortalities;2020-03-24;;Asir;Al Madda;0
Daily;Mortalities;2020-03-25;;Medina;Yanbu;0
Daily;Mortalities;2020-03-25;;Qassim;Unayzah;0
Daily;Mortalities;2020-03-25;;Al Bahah;Al Makhwa;0
Daily;Mortalities;2020-03-25;;Riyadh;Al Quwaiiyah;0
Daily;Mortalities;2020-03-25;;Eastern Region;Qatif;0
Daily;Mortalities;2020-03-25;;Medina;Al Ula;0
Daily;Mortalities;2020-03-25;;Eastern Region;Al Mubarraz;0
Daily;Mortalities;2020-03-25;;Riyadh;Diriyah;0
Daily;Mortalities;2020-03-25;;Qassim;Al Hanakia;0
Daily;Mortalities;2020-03-25;;Jazan;Abu Arish;0
Daily;Mortalities;2020-03-25;;Hail;Ha'il;0
Daily;Mortalities;2020-03-25;;Al Bahah;Al Mandaq;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Northern Borders;Arar;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Mecca;Mecca;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Qassim;Al Bukayriyah;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Eastern Region;Jubail;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Riyadh;Al Duwadimi;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Asir;Khamis Mushait;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Asir;Bisha;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Eastern Region;Bqeeq;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Mecca;Taif;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Tabuk;Tabuk;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Asir;Muhayil Aseer;0
Daily;Mortalities;2020-03-26;Riyadh, Makkah and Madinah lockdown - curfew (6am - 3pm);Tabuk;Duba;0
Daily;Mortalities;2020-03-27;;Mecca;Rabigh;0
Daily;Mortalities;2020-03-27;;Al Jouf;Tabarjal;0
Daily;Mortalities;2020-03-27;;Riyadh;Al Quwaiiyah;0
Daily;Mortalities;2020-03-27;;Al Bahah;Al Bahah;0
Daily;Mortalities;2020-03-27;;Al Jouf;Sakakah;0
Daily;Mortalities;2020-03-27;;Mecca;Umm Aldoom;0
Daily;Mortalities;2020-03-27;;Riyadh;Al Duwadimi;0
Daily;Mortalities;2020-03-27;;Medina;Mahd Al Dhahab;0
Daily;Mortalities;2020-03-27;;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-27;;Eastern Region;Bqeeq;0
Daily;Mortalities;2020-03-27;;Hail;Ha'il;0
Daily;Mortalities;2020-03-27;;Tabuk;Tabuk;0
Daily;Mortalities;2020-03-27;;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-03-27;;Mecca;Al Muzaylif;0
Daily;Mortalities;2020-03-27;;Riyadh;Az Zulfi;0
Daily;Mortalities;2020-03-28;;Medina;Wadi Al Fara'a;0
Daily;Mortalities;2020-03-28;;Qassim;Uqlat as Suqur;0
Daily;Mortalities;2020-03-28;;Mecca;Mecca;0
Daily;Mortalities;2020-03-28;;Mecca;Umm Aldoom;0
Daily;Mortalities;2020-03-28;;Jazan;Samtah;0
Daily;Mortalities;2020-03-28;;Riyadh;Al Duwadimi;0
Daily;Mortalities;2020-03-28;;Riyadh;Howtat Sudair;0
Daily;Mortalities;2020-03-28;;Eastern Region;Al Jafr;0
Daily;Mortalities;2020-03-28;;Jazan;Abu Arish;0
Daily;Mortalities;2020-03-28;;Mecca;Taif;0
Daily;Mortalities;2020-03-28;;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-03-28;;Asir;Thurayban;0
Daily;Mortalities;2020-03-28;;Tabuk;Al Wajh;0
Daily;Mortalities;2020-03-28;;Mecca;Al Lith;0
Daily;Mortalities;2020-03-28;;Eastern Region;Ras Tanura;0
Daily;Mortalities;2020-03-28;;Eastern Region;Dahran;0
Daily;Mortalities;2020-03-28;;Tabuk;Duba;0
Daily;Mortalities;2020-03-28;;Riyadh;Az Zulfi;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Mecca;Turbah;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Najran;Sharorah;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Qassim;Unayzah;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Riyadh;Muzahmiya;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Eastern Region;Qatif;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Asir;Abha;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Hail;Al Shamly;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Eastern Region;Nairyah;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Riyadh;Howtat Sudair;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Asir;Bisha;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Mecca;Alqarei;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Al Bahah;Al Aqiq;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Medina;Al Ais;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Jazan;Jazan;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Al Bahah;Baljurashi;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Jazan;Baish;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Asir;Ahad Rafidah;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Mecca;Bani Malek;0
Daily;Mortalities;2020-03-29;Jeddah lockdown;Riyadh;Az Zulfi;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Northern Borders;Arar;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Najran;Sharorah;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Eastern Region;Al Mubarraz;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Riyadh;Kharj;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Eastern Region;Khobar;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Mecca;Taif;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Hail;Ha'il;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Jazan;Jazan;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Asir;Ahad Rafidah;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Mecca;Al Lith;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Asir;Al Madda;0
Daily;Mortalities;2020-03-30;Makkah lockdown;Mecca;Khulais;0
Daily;Mortalities;2020-03-31;;Riyadh;Howtat Bani Tamim;0
Daily;Mortalities;2020-03-31;;Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-03-31;;Eastern Region;Qatif;0
Daily;Mortalities;2020-03-31;;Mecca;Mecca;0
Daily;Mortalities;2020-03-31;;Eastern Region;Dammam;0
Daily;Mortalities;2020-03-31;;Eastern Region;Nairyah;0
Daily;Mortalities;2020-03-31;;Riyadh;Kharj;0
Daily;Mortalities;2020-03-31;;Jazan;Samtah;0
Daily;Mortalities;2020-03-31;;Mecca;Hadda;0
Daily;Mortalities;2020-03-31;;Medina;Mahd Al Dhahab;0
Daily;Mortalities;2020-03-31;;Qassim;Riyadh Al Khabra;0
Daily;Mortalities;2020-03-31;;Mecca;Maisan;0
Daily;Mortalities;2020-03-31;;Najran;Najran;0
Daily;Mortalities;2020-03-31;;Hail;Ha'il;0
Daily;Mortalities;2020-03-31;;Al Bahah;Al Aqiq;0
Daily;Mortalities;2020-03-31;;Qassim;Al Badayea;0
Daily;Mortalities;2020-03-31;;Asir;Al Majarda;0
Daily;Mortalities;2020-04-01;;Riyadh;Howtat Bani Tamim;0
Daily;Mortalities;2020-04-01;;Najran;Sharorah;0
Daily;Mortalities;2020-04-01;;Qassim;Unayzah;0
Daily;Mortalities;2020-04-01;;Mecca;Mecca;1
Daily;Mortalities;2020-04-01;;Medina;Al Ula;0
Daily;Mortalities;2020-04-01;;Jazan;Samtah;0
Daily;Mortalities;2020-04-01;;Riyadh;Diriyah;0
Daily;Mortalities;2020-04-01;;Mecca;Jeddah;0
Daily;Mortalities;2020-04-01;;Mecca;Al Qunfudhah;0
Daily;Mortalities;2020-04-01;;Mecca;Taif;0
Daily;Mortalities;2020-04-01;;Al Bahah;Baljurashi;0
Daily;Mortalities;2020-04-01;;Mecca;Al Khurma;0
Daily;Mortalities;2020-04-01;;Asir;Al Majarda;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Rabigh;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Al Jouf;Tabarjal;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Adham;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Najran;Sharorah;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Qassim;Unayzah;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Medina;Al Ula;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Umm Aldoom;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Eastern Region;Jubail;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Hadda;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Total;Total;5
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Eastern Region;Khobar;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Taif;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Jazan;Al Tuwal;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Jazan;Jazan;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Tabuk;Al Wajh;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Asir;Ahad Rafidah;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Bani Malek;0
Daily;Mortalities;2020-04-02;Makkah , Madinah 24 hours curfew;Mecca;Khulais;0
Daily;Mortalities;2020-04-03;;Mecca;Adham;0
Daily;Mortalities;2020-04-03;;Qassim;Buraydah;0
Daily;Mortalities;2020-04-03;;Najran;Sharorah;0
Daily;Mortalities;2020-04-03;;Qassim;Uqlat as Suqur;0
Daily;Mortalities;2020-04-03;;Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-04-03;;Riyadh;Muzahmiya;0
Daily;Mortalities;2020-04-03;;Riyadh;Sajer;0
Daily;Mortalities;2020-04-03;;Qassim;Al Mithnab;0
Daily;Mortalities;2020-04-03;;Jazan;Samtah;0
Daily;Mortalities;2020-04-03;;Eastern Region;Al Jafr;0
Daily;Mortalities;2020-04-03;;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-04-03;;Medina;Al Ais;0
Daily;Mortalities;2020-04-03;;Eastern Region;Saihat;0
Daily;Mortalities;2020-04-03;;Mecca;Al Khurma;0
Daily;Mortalities;2020-04-03;;Tabuk;Qurayyat;0
Daily;Mortalities;2020-04-03;;Mecca;Khulais;0
Daily;Mortalities;2020-04-03;;Mecca;Al Muwayh;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Riyadh;Al Majmaah;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Adham;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Turbah;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Najran;Sharorah;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Qassim;Uqlat as Suqur;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Qassim;Unayzah;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Al Jouf;Domat Al Jandal;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Riyadh;Riyadh;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Riyadh;Sajer;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Eastern Region;Dammam;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Medina;Mahd Al Dhahab;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Riyadh;Howtat Sudair;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Jeddah;1
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Eastern Region;Khobar;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Jazan;Sabya;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Eastern Region;Hafr Al Batin;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Medina;Al Ais;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Eastern Region;Saihat;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Al Bahah;Baljurashi;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Tabuk;Al Wajh;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Jazan;Baish;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Al Muzaylif;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Asir;Ahad Rafidah;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Bani Malek;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Eastern Region;Khafji;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Asir;Al Madda;0
Daily;Mortalities;2020-04-04;Jeddah areas lockdown - 24 h curfew;Mecca;Al Muwayh;0
Daily;Mortalities;2020-04-05;;Asir;Sabt Al Alayah;0
Daily;Mortalities;2020-04-05;;Medina;Wadi Al Fara'a;0
Daily;Mortalities;2020-04-05;;Northern Borders;Arar;0
Daily;Mortalities;2020-04-05;;Al Bahah;Al Bahah;0
Daily;Mortalities;2020-04-05;;Medina;Al Ula;0
Daily;Mortalities;2020-04-05;;Qassim;Al Bukayriyah;0
Daily;Mortalities;2020-04-05;;Mecca;Umm Aldoom;0
Daily;Mortalities;2020-04-05;;Mecca;Hadda;0
Daily;Mortalities;2020-04-05;;Mecca;Alhadda;0
Daily;Mortalities;2020-04-05;;Riyadh;Al Duwadimi;0
Daily;Mortalities;2020-04-05;;Jazan;Abu Arish;0
Daily;Mortalities;2020-04-05;;Asir;Bisha;0
Daily;Mortalities;2020-04-05;;Mecca;Jeddah;2
Daily;Mortalities;2020-04-05;;Tabuk;Tabuk;0
Daily;Mortalities;2020-04-05;;Jazan;Al Tuwal;0
Daily;Mortalities;2020-04-05;;Mecca;Alqarei;0
Daily;Mortalities;2020-04-05;;Jazan;Jazan;0
Daily;Mortalities;2020-04-05;;Asir;Thurayban;0
Daily;Mortalities;2020-04-05;;Tabuk;Qurayyat;0
Daily;Mortalities;2020-04-05;;Northern Borders;Rafha;0
Daily;Mortalities;2020-04-05;;Mecca;Al Lith;0
Daily;Mortalities;2020-04-05;;Eastern Region;Ras Tanura;0
Daily;Mortalities;2020-04-05;;Eastern Region;Dahran;0
Daily;Mortalities;2020-04-05;;Riyadh;Az Zulfi;0
Daily;Mortalities;2020-04-05;;Jazan;Aridah;0
Daily;Mortalities;2020-04-06;Riyadh, Dammam , Tabuk , Dahran, Hafuf, Jeddah, Taif, Qatif , Khobar24h curfew;Eastern Region;Hufof;0
Daily;Mortalities;2020-04-06;Riyadh, Dammam , Tabuk , Dahran, Hafuf, Jeddah, Taif, Qatif , Khobar24h curfew;Mecca;Turbah;0
Daily;Mortalities;2020-04-06;Riyadh, Dammam , Tabuk , Dahran, Hafuf, Jeddah, Taif, Qatif , Khobar24h curfew;Riyadh;Muzahmiya;0
Daily;Mortalities;2020-04-06;Riyadh, Dammam , Tabuk , Dahran, Hafuf, Jeddah, Taif, Qatif , Khobar24h curfew;Riyadh;Sajer;0
Daily;Mortalities;2020-04-06;Riyadh, Dammam , Tabuk , Dahran, Hafuf, Jeddah, Taif, Qatif , Khobar24h curfew;Qassim;Al Bukayriyah;0
